"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1110";"ALOSETRON";"A03AE01|ALOSETRON|Alosetron|Lotronex";"Small molecule";"4.0";"294.36";"140";"386";"2.41";"53.92";"3";"1";"0";"2";"Y";"0.79";"13.32";"6.81";"1.21";"1.12";"3";"MOL";"0";"22";"5";"1";"0";"294.1481";"-0.77";"NEUTRAL";"C17H18N4O";"Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O";"JSWZEAMFRNKZNL-UHFFFAOYSA-N"
"CHEMBL435";"HYDROCHLOROTHIAZIDE";"APO-HYDRO|APRESAZIDE|CAROZIDE|CHLOROSULTHIADIL|COPALIA-HCT|DAFIRO-HCT|DIHYDROCHLORURITE|ESIDREX|EXFORGE-HCT|Esidrix|HCTZ|HIDROTIAZIDA|HYDRO-D|HYDROCHLOROTHIAIZIDE|HYDROCHLOROTHIAZIDE|HYDROCHLOROTHIAZIDE INTENSOL|HYDROCHLOROTHIAZIDUM|HYDROSALURIC|Hydrochlorothiazide|Hydrodiuril|IDROTIAZIDE|IMPRIDA-HCT|LOTENSIN HCT|MEGADIURIL|MICROZIDE|NEWTOLIDE|NSC-53477|Oretic|PANTEMON|RASILEZ-HCT|SERVITHIAZID|SU-5879|UNIPRES|VETIDREX|Zide";"Small molecule";"4.0";"297.75";"235";"1315";"-0.35";"118.36";"5";"3";"0";"1";"N";"0.65";"9.09";"None";"-0.58";"-0.58";"1";"MOL";"0";"17";"7";"4";"0";"296.9645";"-1.23";"NEUTRAL";"C7H8ClN3O4S2";"NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O";"JZUFKLXOESDKRF-UHFFFAOYSA-N"
"CHEMBL979";"MEPROBAMATE";"AMOSENE|BAMATE|Equanil|MEPRIAM|MEPROBAMATE|MEPROBAMATE CIV|MEPROSPAN|Meprobamate|Miltown|NEURAMATE|NSC-30418|TENAVOID|TRANMEP";"Small molecule";"4.0";"218.25";"18";"83";"0.98";"104.64";"4";"2";"0";"6";"N";"0.69";"None";"None";"0.93";"0.93";"0";"MOL";"0";"15";"6";"4";"0";"218.1267";"0.50";"NEUTRAL";"C9H18N2O4";"CCCC(C)(COC(N)=O)COC(N)=O";"NPPQSCRMBWNHMW-UHFFFAOYSA-N"
"CHEMBL19224";"PAPAVERINE";"NSC-136630|PAPAVERINE|PAPAVERINUM|Papaverine";"Small molecule";"4.0";"339.39";"189";"2071";"3.86";"49.81";"5";"0";"0";"6";"N";"0.68";"None";"6.03";"3.08";"3.06";"3";"MOL";"0";"25";"5";"0";"0";"339.1471";"0.12";"NEUTRAL";"C20H21NO4";"COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC";"XQYZDYMELSJDRZ-UHFFFAOYSA-N"
"CHEMBL834";"PAMIDRONIC ACID";"CGP-23339AE|PAMIDRONATE|PAMIDRONIC ACID|Pamidronate|Pamidronic Acid|RIBODROAT";"Small molecule";"4.0";"235.07";"42";"175";"-1.66";"161.31";"4";"6";"1";"4";"N";"0.32";"0.67";"9.86";"-4.54";"-6.91";"0";"MOL";"0";"13";"8";"7";"1";"235.0011";"0.59";"ZWITTERION";"C3H11NO7P2";"NCCC(O)(P(=O)(O)O)P(=O)(O)O";"WRUUGTRCQOWXEG-UHFFFAOYSA-N"
"CHEMBL1650";"CORTISONE ACETATE";"CORTATE|CORTELAN|CORTISONE|CORTISONE 21-ACETATE|CORTISONE ACETATE|CORTISONE ACETICUM|CORTISTAB|CORTISYL|Cortisone Acetate|Cortone|NSC-49420";"Small molecule";"4.0";"402.49";"128";"306";"2.56";"97.74";"6";"1";"0";"3";"N";"0.73";"12.60";"None";"2.10";"2.10";"0";"MOL";"0";"29";"6";"1";"0";"402.2042";"1.96";"NEUTRAL";"C23H30O6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C";"ITRJWOMZKQRYTA-RFZYENFJSA-N"
"CHEMBL524004";"MEPENZOLATE";"MEPENZOLATE|MEPENZOLATE BROMIDE FREE BASE|MEPENZOLATE CATION|MEPENZOLATE ION";"Small molecule";"4.0";"340.44";"2";"5";"2.70";"46.53";"3";"1";"0";"4";"N";"0.69";"11.05";"None";"-0.97";"-0.97";"2";"MOL";"0";"25";"4";"1";"0";"340.1907";"0.30";"NEUTRAL";"C21H26NO3+";"C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1";"GKNPSSNBBWDAGH-UHFFFAOYSA-N"
"CHEMBL2109171";"DIBOTERMIN ALFA";"DIBOTERMIN|DIBOTERMIN ALFA|INDUCTOS|NEBOTERMIN|RHBMP-2";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298188";"ODESIVIMAB";"ODESIVIMAB|ODESIVIMAB EBGN|ODESIVIMAB-EBGN|REGN-3471|REGN3471";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201565";"EPOETIN ALFA";"BINOCRIT|EPO|EPOETIN|EPOETIN ALFA|EPREX|ERYTHROPOIETIN|ERYTHROPOIETIN FOR BIOASSAYS|Epoetin alfa|Epogen|Procrit";"Protein";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201630";"INSULIN PURIFIED PORK";"ILETIN II|INSULIN (PORK)|INSULIN PURIFIED PORK|Insulin purified pork|REGULAR ILETIN II (PORK)|REGULAR PURIFIED PORK INSULIN|VELOSULIN";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201830";"RILONACEPT";"ARCALYST|IL-1 TRAP|IL-1-TRAP|INTERLEUKIN-1 TRAP|KPL-914|RILONACEPT";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297841";"TISOTUMAB VEDOTIN";"GCT1015-04|HuMax-TF-ADC|IGG1-1015-011-1006|TF-011-MMAE|TISOTUMAB VEDOTIN|TISOTUMAB VEDOTIN TFTV|TISOTUMAB VEDOTIN-TFTV|Tivdak";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3833329";"ERENUMAB";"AMG 334|AMG-334|Aimovig|ERENUMAB|ERENUMAB AOOE|ERENUMAB-AOOE";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201560";"PEGINTERFERON ALFA-2A";"PEG-INTERFERON ALFA 2A|PEG-INTERFERON ALFA-2A|PEGINTERFERON .ALPHA.-2A|PEGINTERFERON ALFA|PEGINTERFERON ALFA-2A|PEGINTERFERON-ALFA-2A|PEGYINTERFERON-ALFA-2A|PEGYLATED INTERFERON ALFA-2A|PEGYLATED INTERFERON ALPHA 2A|PEGYLATED-INTERFERON ALFA 2A|PEGYLATED-INTERFERON-ALFA-2A|Pegasys|RO 25-8310/000|RO-258310000|ROFERON-A";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109624";"CAPLACIZUMAB";"ALX-0081|CAPLACIZUMAB|CAPLACIZUMAB YHDP|CAPLACIZUMAB-YHDP|Cablivi";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL39736";"BUFORMIN";"BUFORMIN|BUFORMIN HYDROCHLORIDE|DBV|W 37";"Small molecule";"4.0";"157.22";"11";"49";"-0.21";"97.78";"2";"5";"0";"3";"N";"0.22";"None";"12.13";"0.14";"-4.49";"0";"MOL";"0";"11";"5";"6";"1";"157.1327";"-0.03";"BASE";"C6H15N5";"CCCCNC(=N)NC(=N)N";"XSEUMFJMFFMCIU-UHFFFAOYSA-N"
"CHEMBL1551";"URSODIOL";"Actigall|CHOLURSO|DESTOLIT|NSC-683769|URDOX|URSO 250|URSO FORTE|URSODEOXYCHOLATE|URSODEOXYCHOLIC ACID|URSODESOXYCHOLIC ACID|URSODIOL|URSOFALK|URSOGAL|URSONORM|Urso";"Small molecule";"4.0";"392.58";"117";"330";"4.48";"77.76";"3";"3";"0";"4";"N";"0.66";"4.60";"None";"3.71";"0.98";"0";"MOL";"0";"28";"4";"3";"0";"392.2927";"2.43";"ACID";"C24H40O4";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"RUDATBOHQWOJDD-UZVSRGJWSA-N"
"CHEMBL53418";"DANTHRON";"CHRYSAZIN|DANTHRON|DANTRON|Danthron|Dorbane|Istizin|NSC-38626|NSC-646568|PILULES VINCHY N.F.";"Small molecule";"4.0";"240.21";"123";"242";"1.87";"74.60";"4";"2";"0";"0";"N";"0.63";"7.89";"None";"3.61";"3.48";"2";"MOL";"0";"18";"4";"2";"0";"240.0423";"0.82";"NEUTRAL";"C14H8O4";"O=C1c2cccc(O)c2C(=O)c2c(O)cccc21";"QBPFLULOKWLNNW-UHFFFAOYSA-N"
"CHEMBL383634";"GLIQUIDONE";"ARDF 26|ARDF-26|GLIQUIDONE|GLURENORM";"Small molecule";"4.0";"527.64";"30";"58";"3.52";"121.88";"6";"2";"1";"7";"N";"0.53";"4.32";"None";"4.14";"3.20";"2";"MOL";"0";"37";"9";"2";"1";"527.2090";"-0.63";"ACID";"C27H33N3O6S";"COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C";"LLJFMFZYVVLQKT-UHFFFAOYSA-N"
"CHEMBL80";"NALOXONE";"DBL NALOXONE|NALOXONE|NSC-70413|Nalone|Naloxone|Narcan|Narcanti|Suboxone";"Small molecule";"4.0";"327.38";"189";"1269";"1.30";"70.00";"5";"2";"0";"2";"N";"0.80";"10.07";"7.84";"1.62";"1.04";"1";"MOL";"0";"24";"5";"2";"0";"327.1471";"1.94";"NEUTRAL";"C19H21NO4";"C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5";"UZHSEJADLWPNLE-GRGSLBFTSA-N"
"CHEMBL131";"PREDNISOLONE";"CORTALONE|DEKOTIL|DELTACORTRIL|DELTALONE|DILACORT|Delta-cortef|Desowen|FERNISOLONE-P|Hydeltra|Hydeltra-Tba|Meti-derm|Meticortelone|NSC-9120|NSC-9900|Neo-Delta-Cortef|PEVANTI|PRECORTISYL|PRECORTISYL FTE|PREDNISOLONE|PRELONE|Poly-Pred|Pred-G|Prednisolone|SCHERIPROCT|Servisone|Sterane|Tridesilon|Verdeso";"Small molecule";"4.0";"360.45";"173";"1451";"1.56";"94.83";"5";"3";"0";"2";"N";"0.69";"12.59";"None";"1.27";"1.27";"0";"MOL";"0";"26";"5";"3";"0";"360.1937";"2.57";"NEUTRAL";"C21H28O5";"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO";"OIGNJSKKLXVSLS-VWUMJDOOSA-N"
"CHEMBL1473";"FLUTICASONE PROPIONATE";"AERIVIO SPIROMAX|AIRFLUSAL FORSPIRO|ARMONAIR DIGIHALER|ARMONAIR RESPICLICK|CCI 18781|CCI-18781|CCI18781|Cutivate|FLIXONASE|FLIXOTIDE|FLONASE ALLERGY RELIEF|FLOVENT|FLOVENT DISKUS 100|FLOVENT DISKUS 250|FLOVENT DISKUS 50|FLOVENT HFA|FLUTICAPS|FLUTICASONE|FLUTICASONE PROPIONATE|FLUTICASONE PROPIONATE |FLUTICASONE-17-PROPIONATE|FLUTIFORM|Flonase|Flovent|NASOFAN|NSC-759889|OPN-375|OPTINOSE|PF-00241939|PIRINASE|R01AD08|SEREFLO|SERETIDE 100|SERETIDE 125|SERETIDE 250|SERETIDE 50|SERETIDE 500|SIRDUPLA|XHANCE";"Small molecule";"4.0";"500.58";"48";"1182";"4.43";"80.67";"6";"1";"1";"4";"N";"0.58";"13.61";"None";"3.72";"3.72";"0";"MOL";"0";"34";"5";"1";"1";"500.1844";"1.62";"NEUTRAL";"C25H31F3O5S";"CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"WMWTYOKRWGGJOA-CENSZEJFSA-N"
"CHEMBL1668";"RESCINNAMINE";"APOTERIN S|CARTRIC|CINNALOID|CINNASIL|Moderil|NSC-15628|RESCINNAMINE|RESCISAN|RESEALOID|RESERPININE|Rescinnamine|SCINNAMINA|TSURUSELPI S";"Small molecule";"4.0";"634.73";"20";"27";"4.57";"117.78";"10";"1";"1";"9";"N";"0.27";"None";"7.02";"4.07";"3.92";"3";"MOL";"0";"46";"11";"1";"2";"634.2890";"1.04";"NEUTRAL";"C35H42N2O9";"COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC";"SZLZWPPUNLXJEA-QEGASFHISA-N"
"CHEMBL771";"CYCLOSERINE";"CYCLOSERINE|CYCLOSERINUM|Cycloserine|D-CYCLOSERINE|NSC-154851|NSC-76029|ORIENTOMYCIN|Seromycin";"Small molecule";"4.0";"102.09";"79";"422";"-1.62";"64.35";"3";"2";"0";"0";"N";"0.39";"4.21";"8.36";"-2.42";"-2.42";"0";"MOL";"0";"7";"4";"3";"0";"102.0429";"1.90";"ACID";"C3H6N2O2";"N[C@@H]1CONC1=O";"DYDCUQKUCUHJBH-UWTATZPHSA-N"
"CHEMBL1790041";"RANITIDINE";"NSC-757851|RANITIDINE|Ranitidine|Tritec|Zantac";"Small molecule";"4.0";"314.41";"173";"2488";"1.46";"83.58";"7";"2";"0";"10";"N";"0.38";"None";"7.80";"0.99";"0.45";"1";"MOL";"0";"21";"7";"2";"0";"314.1413";"-1.29";"NEUTRAL";"C13H22N4O3S";"CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1";"VMXUWOKSQNHOCA-UHFFFAOYSA-N"
"CHEMBL2367706";"SUCRALFATE";"Antepsin|Carafate|Sucralfate|Ulcerlmin";"Unknown";"4.0";"2072.71";"5";"24";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"2071.5067";"None";"None";"C11H52Al16O75S8";"O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O";"JTZPPHUZZDKEOC-RBQAPOGLSA-A"
"CHEMBL1701";"MEPERIDINE HYDROCHLORIDE";"Demerol|MEPERIDINE HCL|MEPERIDINE HYDROCHLORIDE|MEPERIDINE HYDROCHLORIDE CII|MEPERIDINE HYDROCHLORIDE PRESERVATIVE FREE|NIH 10522|NSC-400479|PAMERGAN|PETHIDINE HYDROCHLORIDE|PETHIDINI HYDROCHLORIDUM|PETHILORFAN|Pethidine|Spasmodlin";"Small molecule";"4.0";"283.80";"12";"36";"2.21";"29.54";"3";"0";"0";"3";"Y";"0.77";"None";"8.16";"2.46";"1.63";"1";"MOL";"0";"18";"3";"0";"0";"247.1572";"-0.56";"NEUTRAL";"C15H22ClNO2";"CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl";"WCNLCIJMFAJCPX-UHFFFAOYSA-N"
"CHEMBL2103758";"PRAMLINTIDE";"AC-0137|AC-137|AC0137|AC137|PRAMLINTIDE|TRIPRO-AMYLIN";"Protein";"4.0";"3949.45";"2";"14";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"3946.9207";"None";"None";"C171H267N51O53S2";"CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O";"TZIRZGBAFTZREM-MKAGXXMWSA-N"
"CHEMBL24778";"SILODOSIN";"KAD-3213|KMD-3213|KSO-0400|RAPAFLO|RAPILIF|SILODAL|SILODOSIN|SILODYX|URIEF|UROREC";"Small molecule";"4.0";"495.54";"45";"155";"3.07";"97.05";"6";"3";"0";"13";"N";"0.37";"None";"9.66";"3.05";"0.83";"2";"MOL";"0";"35";"7";"4";"0";"495.2345";"-0.83";"BASE";"C25H32F3N3O4";"C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F";"PNCPYILNMDWPEY-QGZVFWFLSA-N"
"CHEMBL1241";"TRIPELENNAMINE";"NSC-118946|PBZ|PBZ-SR|TRIPELENNAMINE|Tripelennamine";"Small molecule";"4.0";"255.37";"17";"39";"2.65";"19.37";"3";"0";"0";"6";"N";"0.79";"None";"8.76";"3.20";"1.82";"2";"MOL";"0";"19";"3";"0";"0";"255.1735";"-1.23";"BASE";"C16H21N3";"CN(C)CCN(Cc1ccccc1)c1ccccn1";"UFLGIAIHIAPJJC-UHFFFAOYSA-N"
"CHEMBL1697841";"ISOMETHEPTENE";"ISOMETHEPTENE|ISONYL|OCTANIL";"Small molecule";"4.0";"141.26";"2";"3";"2.34";"12.03";"1";"1";"0";"4";"N";"0.59";"None";"10.67";"2.32";"-0.63";"0";"MOL";"0";"10";"1";"1";"0";"141.1517";"1.66";"BASE";"C9H19N";"CNC(C)CCC=C(C)C";"XVQUOJBERHHONY-UHFFFAOYSA-N"
"CHEMBL1201099";"CODEINE PHOSPHATE";"Ambenyl Cough Syrup|BEPRO|CODEINE PHOSPHATE|CODEINE PHOSPHATE ANHYDROUS|CODEINE PHOSPHATE BP|CODEINE PHOSPHATE CII|CODEINE PHOSPHATE HEMIHYDRATE|CODEINE PHOSPHATE HYDRATE|CODEINI PHOSPHAS|Colrex Compound|EVACODE|GALCODINE|METHYLMORPHINE";"Small molecule";"4.0";"415.38";"";"";"1.50";"41.93";"4";"1";"0";"1";"N";"0.80";"13.78";"9.19";"1.34";"-0.45";"1";"MOL";"0";"22";"4";"1";"0";"299.1521";"2.27";"BASE";"C18H26NO8P";"COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O";"JPGKFBXFEQWCAI-CCLYOLAMSA-N"
"CHEMBL414357";"EXENATIDE";"AC 2993|AC-002993|AC-2993|AC-2993A|AC-2993LAR|AC002993|AC2993|AC2993A|BYDUREON|BYDUREON BCISE|BYDUREON PEN|BYETTA|DA-3091|EXENATIDE|EXENATIDE SYNTHETIC|EXENDIN 4|EXENDIN-4|Exenatide Synthetic|Exenatide synthetic|ITCA-650|LY-2148568|LY2148568";"Protein";"4.0";"4186.64";"19";"146";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"4184.0273";"None";"None";"C184H282N50O60S";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O";"HTQBXNHDCUEHJF-XWLPCZSASA-N"
"CHEMBL52440";"DEXTROMETHORPHAN";"DEXTROMETHORPHAN|Dextromethorphan|Dimetane-DX|NSC-751452";"Small molecule";"4.0";"271.40";"142";"458";"3.38";"12.47";"2";"0";"0";"1";"N";"0.78";"None";"9.85";"3.49";"1.08";"1";"MOL";"0";"20";"2";"0";"0";"271.1936";"1.15";"BASE";"C18H25NO";"COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3";"MKXZASYAUGDDCJ-NJAFHUGGSA-N"
"CHEMBL363295";"TERODILINE";"TERODILINE";"Small molecule";"4.0";"281.44";"13";"31";"4.99";"12.03";"1";"1";"0";"5";"N";"0.81";"None";"10.62";"5.16";"2.23";"2";"MOL";"0";"21";"1";"1";"0";"281.2143";"-0.22";"BASE";"C20H27N";"CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C";"UISARWKNNNHPGI-UHFFFAOYSA-N"
"CHEMBL2364639";"VALBENAZINE";"MT-5199|NBI-98854|VALBENAZINE";"Small molecule";"4.0";"418.58";"1";"1";"3.56";"74.02";"6";"1";"0";"7";"N";"0.68";"None";"8.41";"3.65";"2.30";"1";"MOL";"0";"30";"6";"2";"0";"418.2832";"1.15";"NEUTRAL";"C24H38N2O4";"COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2";"GEJDGVNQKABXKG-CFKGEZKQSA-N"
"CHEMBL462605";"PITOLISANT";"BF-2.649|BF-2649|BF2.649|HBS-101|PITOLISANT|Pitolisant|Tiprolisant|Wakix|Wakix, Europe";"Small molecule";"4.0";"295.85";"15";"62";"4.17";"12.47";"2";"0";"0";"8";"N";"0.67";"None";"9.67";"4.12";"1.87";"1";"MOL";"0";"20";"2";"0";"0";"295.1703";"-1.15";"BASE";"C17H26ClNO";"Clc1ccc(CCCOCCCN2CCCCC2)cc1";"NNACHAUCXXVJSP-UHFFFAOYSA-N"
"CHEMBL3989825";"CYCLOGUANIL PAMOATE";"CHLOROGUANIDE TRIAZINE PAMOATE|CI-501|CN-14,329-23A|CN-14329-23A|CYCLOGUANIL EMBONATE|CYCLOGUANIL PAMOATE|NSC-77830|PAM-MR-807-23A";"Small molecule";"4.0";"891.82";"";"";"1.53";"80.00";"5";"2";"0";"1";"N";"0.79";"None";"8.18";"1.70";"0.86";"1";"MOL";"0";"17";"5";"4";"0";"251.0938";"-0.61";"NEUTRAL";"C45H44Cl2N10O6";"CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O";"LUNRMKZYOGNOTR-UHFFFAOYSA-N"
"CHEMBL707";"DOXAZOSIN";"C02CA04|Cardura|DOXAZOSIN|Doxazosin|UK-33274";"Small molecule";"4.0";"451.48";"154";"978";"1.72";"112.27";"9";"1";"0";"4";"N";"0.63";"12.67";"7.24";"2.14";"1.91";"3";"MOL";"0";"33";"10";"2";"0";"451.1856";"-0.79";"NEUTRAL";"C23H25N5O5";"COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC";"RUZYUOTYCVRMRZ-UHFFFAOYSA-N"
"CHEMBL1200969";"DUTASTERIDE";"AVOLVE|Avodart|DUASTRIDE|DUTASTERIDE|GG-745|GI 198745|GI-198745|NSC-740477|NSC-759880";"Small molecule";"4.0";"528.54";"16";"60";"6.58";"58.20";"2";"2";"2";"2";"N";"0.43";"12.56";"None";"5.79";"5.79";"1";"MOL";"0";"37";"4";"2";"2";"528.2211";"0.74";"NEUTRAL";"C27H30F6N2O2";"C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12";"JWJOTENAMICLJG-QWBYCMEYSA-N"
"CHEMBL270190";"ALVIMOPAN";"ADL 8-2698|ADL-8-2698|ALVIMOPAN|ALVIMOPAN ANHYDROUS|ALVIMOPAN DIHYDRATE|ANHYDROUS ALVIMOPAN|ENTEREG|LY-246736|LY-246736 DIHYDRATE|LY246736";"Small molecule";"4.0";"424.54";"48";"108";"3.05";"89.87";"4";"3";"0";"8";"N";"0.61";"3.71";"10.66";"0.82";"0.82";"2";"MOL";"0";"31";"6";"3";"0";"424.2362";"0.32";"ZWITTERION";"C25H32N2O4";"C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1";"UPNUIXSCZBYVBB-JVFUWBCBSA-N"
